date,TAI_clear_mean,TAI_clear_max,TAI_clear_p95,TAI_clear_p99,TAI_clear_pixels,TAI_clear_ratio,TAI_mean,TAI_std,TAI_max,TAI_p95,TAI_p99,TAI_above_0.5,TAI_above_1.0,TAI_above_1.5,TAI_above_2.0,NHI_SWIR_clear_mean,NHI_SWIR_clear_max,NHI_SWIR_clear_p95,NHI_SWIR_clear_p99,NHI_SWIR_clear_pixels,NHI_SWIR_clear_ratio,NHI_SWIR_mean,NHI_SWIR_std,NHI_SWIR_max,NHI_SWIR_p95,NHI_SWIR_p99,NHI_SWIR_above_0.5,NHI_SWIR_above_1.0,NHI_SWIR_above_1.5,NHI_SWIR_above_2.0,NHI_SWNIR_clear_mean,NHI_SWNIR_clear_max,NHI_SWNIR_clear_p95,NHI_SWNIR_clear_p99,NHI_SWNIR_clear_pixels,NHI_SWNIR_clear_ratio,NHI_SWNIR_mean,NHI_SWNIR_std,NHI_SWNIR_max,NHI_SWNIR_p95,NHI_SWNIR_p99,NHI_SWNIR_above_0.5,NHI_SWNIR_above_1.0,NHI_SWNIR_above_1.5,NHI_SWNIR_above_2.0
2022-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7481042742729187,-0.7409621477127075,-0.7426196336746216,-0.7409621477127075,149.0,0.004263721169804842,-0.7421368360519409,0.014153270050883293,-0.22856278717517853,-0.729241132736206,-0.713551938533783,0.0,0.0,0.0,0.0
2022-01-16,-0.06290305405855179,-0.04098031297326088,-0.05146763101220131,-0.04098031297326088,149.0,0.004263721169804842,-0.06351567059755325,0.08446002006530762,2.2989604473114014,-0.034470751881599426,0.13865821063518524,150.0,64.0,20.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,,,,,,,,,,,,,,,,-0.5210152268409729,-0.5046656727790833,-0.5118989944458008,-0.5046656727790833,149.0,0.004263721169804842,-0.5227867364883423,0.03365328907966614,0.08755819499492645,-0.4991315007209778,-0.39845022559165955,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6645364761352539,0.7193496227264404,-0.5786725878715515,-0.46891310811042786,34373.0,0.9836032736221599,-0.6636630296707153,0.08596744388341904,0.7193496227264404,-0.5771968960762024,-0.47334063053131104,43.0,0.0,0.0,0.0
2022-01-19,-0.0570082888007164,30.126245498657227,0.06429391354322433,1.8265750408172607,34373.0,0.9836032736221599,-0.058080703020095825,0.9042224287986755,30.126245498657227,0.06460289657115936,1.786352515220642,696.0,464.0,380.0,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,,,,,,,,,,-0.5479395985603333,0.7678083777427673,-0.4473525881767273,-0.14033155143260956,34373.0,0.9836032736221599,-0.5475834608078003,0.0934649109840393,0.7678083777427673,-0.4472073018550873,-0.14372146129608154,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6625748872756958,0.31734368205070496,-0.5663232207298279,-0.47642067074775696,34946.0,1.0,-0.6625748872756958,0.06380666047334671,0.31734368205070496,-0.5663232207298279,-0.47642067074775696,0.0,0.0,0.0,0.0
2022-01-21,-0.15020813047885895,12.152777671813965,-0.04579208046197891,0.16013525426387787,34946.0,1.0,-0.15020813047885895,0.3171635568141937,12.152777671813965,-0.04579208046197891,0.16013525426387787,203.0,164.0,132.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,,,,,,,,,,-0.5696930289268494,0.7157119512557983,-0.4963582456111908,-0.41192713379859924,34946.0,1.0,-0.5696930289268494,0.07092179358005524,0.7157119512557983,-0.4963582456111908,-0.41192713379859924,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.646706223487854,0.7013526558876038,-0.5429782271385193,-0.40182754397392273,34946.0,1.0,-0.646706223487854,0.08659378439188004,0.7013526558876038,-0.5429782271385193,-0.40182754397392273,16.0,0.0,0.0,0.0
2022-01-24,,,,,,,,,,,,,,,,-0.5522350668907166,0.5107203722000122,-0.47470998764038086,-0.1323634833097458,34946.0,1.0,-0.5522350668907166,0.09259877353906631,0.5107203722000122,-0.47470998764038086,-0.1323634833097458,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-01-24,-0.07056749612092972,30.437847137451172,0.002801120514050126,1.674809217453003,34946.0,1.0,-0.07056749612092972,1.007912278175354,30.437847137451172,0.002801120514050126,1.674809217453003,561.0,446.0,353.0,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,,,,,,,,,,,,,,,,-0.5637956857681274,0.24369299411773682,-0.49513664841651917,-0.42304182052612305,34946.0,1.0,-0.5637956857681274,0.06565674394369125,0.24369299411773682,-0.49513664841651917,-0.42304182052612305,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6603640913963318,0.23005622625350952,-0.5712987780570984,-0.5049394965171814,34946.0,1.0,-0.6603640913963318,0.058938417583703995,0.23005622625350952,-0.5712987780570984,-0.5049394965171814,0.0,0.0,0.0,0.0
2022-01-26,-0.1407792717218399,13.765778541564941,-0.04397163167595863,0.11674528568983078,34946.0,1.0,-0.1407792717218399,0.34033143520355225,13.765778541564941,-0.04397163167595863,0.11674528568983078,249.0,172.0,136.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29,,,,,,,,,,,,,,,,-0.5462344288825989,0.44343528151512146,-0.47192203998565674,-0.26803329586982727,34618.0,0.9906140903107652,-0.5464703440666199,0.0801486149430275,0.44343528151512146,-0.4724466800689697,-0.26965323090553284,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.655988872051239,0.3317379355430603,-0.5659271478652954,-0.4839925169944763,34618.0,0.9906140903107652,-0.6555668115615845,0.06423889845609665,0.3317379355430603,-0.5653489232063293,-0.4842439889907837,0.0,0.0,0.0,0.0
2022-01-29,-0.09630008041858673,17.636911392211914,0.008403361774981022,0.688715934753418,34618.0,0.9906140903107652,-0.09743133187294006,0.4974130690097809,17.636911392211914,0.007905138656497002,0.6802192330360413,378.0,286.0,243.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,-0.5480408668518066,0.022324157878756523,-0.10810479521751404,-0.5114052295684814,-0.4933995306491852,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6530689001083374,0.021535148844122887,-0.5157842040061951,-0.6183497905731201,-0.5991369485855103,0.0,0.0,0.0,0.0
2022-01-31,,,,,,,-0.1431041657924652,0.049044009298086166,1.4602649211883545,-0.07235529273748398,-0.0357142873108387,16.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,,,,,,,,,,,,,,,,-0.5566681623458862,0.6554542779922485,-0.4936836361885071,-0.25357723236083984,34946.0,1.0,-0.5566681623458862,0.07315067946910858,0.6554542779922485,-0.4936836361885071,-0.25357723236083984,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6655588746070862,0.6642909049987793,-0.5983200669288635,-0.5176161527633667,34946.0,1.0,-0.6655588746070862,0.06086257845163345,0.6642909049987793,-0.5983200669288635,-0.5176161527633667,24.0,0.0,0.0,0.0
2022-02-03,-0.11016117036342621,19.051563262939453,-0.03735632076859474,0.7516778707504272,34946.0,1.0,-0.11016117036342621,0.592886745929718,19.051563262939453,-0.03735632076859474,0.7516778707504272,423.0,311.0,238.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6464563608169556,0.18198458850383759,-0.5610197186470032,-0.3863751292228699,5719.0,0.16365249241687174,-0.6727852821350098,0.056792858988046646,0.18198458850383759,-0.5878361463546753,-0.5367130637168884,0.0,0.0,0.0,0.0
2022-02-05,-0.025327017530798912,33.153099060058594,0.0086805559694767,3.0826306343078613,5719.0,0.16365249241687174,-0.11084471642971039,0.5780662894248962,33.153099060058594,-0.021169915795326233,0.15084388852119446,180.0,116.0,112.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,,,,,,,,,,,,,,,,-0.5442480444908142,1.341428518295288,-0.4716036319732666,-0.06255370378494263,5719.0,0.16365249241687174,-0.5484057068824768,0.06098761036992073,1.341428518295288,-0.48705217242240906,-0.40412765741348267,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,,
2022-02-08,-0.07814406603574753,191.8727264404297,0.01432411652058363,0.7579461932182312,34946.0,1.0,-0.07814406603574753,2.131293296813965,191.8727264404297,0.01432411652058363,0.7579461932182312,427.0,291.0,244.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,,,,,,,,,,,,,,,,-0.5459004044532776,0.4471290707588196,-0.4703911542892456,-0.28034481406211853,34946.0,1.0,-0.5459004044532776,0.07880629599094391,0.4471290707588196,-0.4703911542892456,-0.28034481406211853,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6489901542663574,1.5055243968963623,-0.5547978281974792,-0.42694011330604553,34946.0,1.0,-0.6489901542663574,0.07767428457736969,1.5055243968963623,-0.5547978281974792,-0.42694011330604553,12.0,4.0,4.0,0.0
2022-02-10,,,,,,,-0.03425481915473938,0.007536478340625763,0.2646487057209015,-0.02567843534052372,-0.018762826919555664,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,,,,,,,,,,,,,,,,,,,,,,-0.5157214999198914,0.0075968182645738125,-0.31142738461494446,-0.5061954855918884,-0.4969705045223236,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8374549150466919,0.003687769640237093,-0.7493518590927124,-0.8321732878684998,-0.8298133015632629,0.0,0.0,0.0,0.0
2022-02-13,,,,,,,-0.1061159074306488,0.009184365160763264,-0.07363452762365341,-0.09170984476804733,-0.0869891569018364,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,,,,,,,,,,,,,,,,,,,,,,-0.5533282160758972,0.006610477343201637,-0.5300736427307129,-0.5427365899085999,-0.538765549659729,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.747590184211731,0.0049387309700250626,-0.7308666706085205,-0.7404204607009888,-0.7369908690452576,0.0,0.0,0.0,0.0
2022-02-15,,,,,,,,,,,,,,,,,,,,,,-0.5313717126846313,0.005013410933315754,-0.42199963331222534,-0.523605465888977,-0.5154018998146057,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7343153953552246,0.004792478866875172,-0.6878531575202942,-0.7273908853530884,-0.7248408198356628,0.0,0.0,0.0,0.0
2022-02-15,,,,,,,-0.08179864287376404,0.007584674283862114,0.10318038612604141,-0.06982803344726562,-0.059489402920007706,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.751910388469696,0.008440691977739334,-0.7281409502029419,-0.7382552027702332,-0.7336795926094055,0.0,0.0,0.0,0.0
2022-02-18,,,,,,,-0.1401071846485138,0.019783444702625275,-0.04534534364938736,-0.1054060235619545,-0.08766593039035797,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-18,,,,,,,,,,,,,,,,,,,,,,-0.5820122361183167,0.014079095795750618,-0.5145975947380066,-0.5574886798858643,-0.5451506972312927,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7667824625968933,0.01078815758228302,-0.7289586663246155,-0.7484574317932129,-0.7417058348655701,0.0,0.0,0.0,0.0
2022-02-20,,,,,,,-0.18584246933460236,0.011707670986652374,-0.13391655683517456,-0.16497783362865448,-0.1519484668970108,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20,,,,,,,,,,,,,,,,,,,,,,-0.6320357322692871,0.010582821443676949,-0.587272584438324,-0.6122217178344727,-0.6030334234237671,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6965097784996033,0.39864885807037354,-0.6871083378791809,-0.6777555346488953,1174.0,0.03359468894866365,-0.7060208916664124,0.0350714735686779,0.39864885807037354,-0.6850025057792664,-0.65293288230896,0.0,0.0,0.0,0.0
2022-02-23,-0.095989890396595,6.6050238609313965,-0.10534591227769852,-0.09050378948450089,1174.0,0.03359468894866365,-0.09211589395999908,0.26188382506370544,6.6050238609313965,-0.021852731704711914,0.43685558438301086,310.0,153.0,100.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23,,,,,,,,,,,,,,,,-0.5520901083946228,0.2324085831642151,-0.5380448698997498,-0.5310381054878235,1174.0,0.03359468894866365,-0.5413141250610352,0.0555395744740963,0.35729819536209106,-0.4882636070251465,-0.29697176814079285,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6446348428726196,0.010718920268118382,-0.5865752696990967,-0.6279602646827698,-0.6198124885559082,0.0,0.0,0.0,0.0
2022-02-25,,,,,,,-0.1347235143184662,0.026795698329806328,0.5501664280891418,-0.08918164670467377,-0.055180180817842484,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25,,,,,,,,,,,,,,,,,,,,,,-0.5410720705986023,0.012535205110907555,-0.2847924828529358,-0.5200634002685547,-0.5037834048271179,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-02-28,-0.14679527282714844,7.919881343841553,-0.07436919212341309,0.1390053927898407,34941.0,0.9998569221083958,-0.1467866599559784,0.18484599888324738,7.919881343841553,-0.07436919212341309,0.1390053927898407,197.0,137.0,88.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,-0.5601392388343811,0.1356905698776245,-0.5092213153839111,-0.4255770146846771,34941.0,0.9998569221083958,-0.5601339340209961,0.05217749625444412,0.1356905698776245,-0.5092213153839111,-0.4255770146846771,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6597356796264648,0.6135079860687256,-0.5971933007240295,-0.5368875861167908,34941.0,0.9998569221083958,-0.6597393155097961,0.050732553005218506,0.6135079860687256,-0.5971933007240295,-0.5368875861167908,4.0,0.0,0.0,0.0
2022-03-02,,,,,,,,,,,,,,,,,,,,,,-0.6040869355201721,0.030063848942518234,-0.43485063314437866,-0.5609880685806274,-0.5264209508895874,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6944310069084167,0.030437419191002846,-0.5204402804374695,-0.6497676968574524,-0.6230420470237732,0.0,0.0,0.0,0.0
2022-03-02,,,,,,,-0.20966604351997375,0.04036535322666168,0.058308158069849014,-0.14745847880840302,-0.08302091062068939,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05,,,,,,,,,,,,,,,,,,,,,,-0.5520469546318054,0.019803091883659363,-0.29985058307647705,-0.5258386135101318,-0.5098389387130737,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6969825625419617,0.020674584433436394,-0.6141490340232849,-0.6660539507865906,-0.6524667739868164,0.0,0.0,0.0,0.0
2022-03-05,,,,,,,-0.12753763794898987,0.029733555391430855,0.47682422399520874,-0.08983606845140457,-0.06287287920713425,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,,,,,,,,,,,,,,,,,,,,,,-0.5207660794258118,0.03030049428343773,-0.2758387625217438,-0.4826885461807251,-0.4587060213088989,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6501563787460327,0.02661367878317833,-0.4692328870296478,-0.6072378754615784,-0.5827780365943909,0.0,0.0,0.0,0.0
2022-03-07,,,,,,,-0.09172692149877548,0.061512548476457596,0.30862870812416077,-0.014397267252206802,0.033873699605464935,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,,,,,,,,,,,,,,,,-0.36891263723373413,0.19288183748722076,0.1845843642950058,0.19288183748722076,120.0,0.0034338693985005437,-0.5622256994247437,0.050744231790304184,0.32601645588874817,-0.5059351325035095,-0.4047944247722626,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-03-10,0.7276638150215149,5.302505970001221,3.0899946689605713,5.302505970001221,120.0,0.0034338693985005437,-0.13805228471755981,0.18436768651008606,5.302505970001221,-0.05137227475643158,0.1577557772397995,196.0,155.0,83.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5169971585273743,0.2606934607028961,0.13734842836856842,0.2606934607028961,120.0,0.0034338693985005437,-0.6916400790214539,0.04077458381652832,0.2606934607028961,-0.6443836092948914,-0.6019731760025024,0.0,0.0,0.0,0.0
2022-03-12,,,,,,,-0.03959052637219429,0.02033044397830963,0.5228413939476013,-0.010743802413344383,0.009040148928761482,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,,,,,,,,,,,,,,,,,,,,,,-0.5094825625419617,0.01557157002389431,-0.26592957973480225,-0.4853303134441376,-0.4679679572582245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7852398753166199,0.016448646783828735,-0.622058093547821,-0.7581387162208557,-0.7506420612335205,0.0,0.0,0.0,0.0
2022-03-15,-0.1773815155029297,0.7576280832290649,-0.16626650094985962,-0.15143288671970367,34946.0,1.0,-0.1773815155029297,0.02520565688610077,0.7576280832290649,-0.16626650094985962,-0.15143288671970367,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,,,,,,,,,,,,,,,,-0.5683779120445251,-0.22845005989074707,-0.5604650378227234,-0.5521429777145386,34946.0,1.0,-0.5683779120445251,0.011796781793236732,-0.22845005989074707,-0.5604650378227234,-0.5521429777145386,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6602967381477356,-0.5931692719459534,-0.6535294651985168,-0.6486157774925232,34946.0,1.0,-0.6602967381477356,0.004857292864471674,-0.5931692719459534,-0.6535294651985168,-0.6486157774925232,0.0,0.0,0.0,0.0
2022-03-17,,,,,,,0.012350710108876228,0.007217469159513712,0.04686686396598816,0.02483186684548855,0.03224101662635803,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,,,,,,,,,,,,,,,,,,,,,,-0.46837979555130005,0.004413811024278402,-0.4468991458415985,-0.46069586277008057,-0.45592206716537476,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7162235975265503,0.002877485239878297,-0.7058981657028198,-0.7118895649909973,-0.7101712822914124,0.0,0.0,0.0,0.0
2022-03-20,-0.13672739267349243,9.777992248535156,-0.0656060054898262,0.5745062828063965,34946.0,1.0,-0.13672739267349243,0.32690101861953735,9.777992248535156,-0.0656060054898262,0.5745062828063965,369.0,274.0,217.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-20,,,,,,,,,,,,,,,,-0.5655628442764282,0.30746570229530334,-0.5071273446083069,-0.2985233962535858,34946.0,1.0,-0.5655628442764282,0.06879913061857224,0.30746570229530334,-0.5071273446083069,-0.2985233962535858,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6727911829948425,0.6565188765525818,-0.6112675666809082,-0.5429803729057312,34946.0,1.0,-0.6727911829948425,0.050463009625673294,0.6565188765525818,-0.6112675666809082,-0.5429803729057312,4.0,0.0,0.0,0.0
2022-03-22,,,,,,,,,,,,,,,,,,,,,,-0.5358366370201111,0.03292462229728699,0.1845373660326004,-0.509651780128479,-0.451290100812912,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7660661935806274,0.023069433867931366,-0.545728862285614,-0.7186045050621033,-0.6976457834243774,0.0,0.0,0.0,0.0
2022-03-22,,,,,,,-0.07374130934476852,0.08324402570724487,3.4878487586975098,-0.04213978722691536,0.03603160381317139,76.0,40.0,28.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.736947774887085,0.008374310098588467,-0.5099113583564758,-0.7241321206092834,-0.7121769785881042,0.0,0.0,0.0,0.0
